Amount Converted (USD),-,Convert values in Col E associated with their respective currency in Col D. Round the output.,,,,,,,,,,,,,
"Action 1. Using the data provided below, add helper columns from col K to col P to compute the headers?",,,,,,,,,,,,,,,
Row 6 is provided as sample data.,,,,,,,,,,,,,,,
Month,-,mmm-yy format,,,,,,,,,,,,,
Week,-,Week of the month,,,,,,,,,,,,,
Quarter,-,yy_Quarter m,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Record ID (18char),Project Name,Opp Close Date,Currency,Amount,Total Line Items,Total Closed Live Product Item,Total Closed Dropped Item,Duration of the Project,Opp Created Date,"Amount Converted
(USD)",Opp Created Month,Opp Created Quarter,Close Won Week,Close Won Month,Close Won Quarter
0065j00001dG7tPAAS,O-03047,31/01/2024,USD,40,1,1,0,8,31/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001dG7jVAAS,O-03048,31/01/2024,USD,40,1,0,1,224,31/01/2024,40,Jan-24,24_Quarter 1,Week 5,Jan-24,24_Quarter 1
0065j00001d4yJRAAY,O-03049,01/02/2024,USD,200,5,5,0,63,30/01/2024,200,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001d5A3cAAE,O-03050,01/02/2024,USD,400,10,10,0,98,30/01/2024,400,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLWCFAA4,O-03053,01/02/2024,INR,565,1,0,1,11,01/02/2024,6.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLWCFAA4,O-03053,01/02/2024,INR,565,1,0,1,11,01/02/2024,6.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLWCFAA4,O-03053,01/02/2024,INR,565,1,0,1,11,01/02/2024,6.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLWCFAA4,O-03053,01/02/2024,INR,565,1,0,1,11,01/02/2024,6.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLWCFAA4,O-03053,01/02/2024,INR,565,15,2,13,11,01/02/2024,6.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dGSqIAAW,O-03058,02/02/2024,USD,135,3,3,0,60,31/01/2024,135,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001cYwRYAA0,O-03062,02/02/2024,USD,180,4,0,4,48,24/01/2024,180,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLoigAAC,O-03063,02/02/2024,AED,495.84,3,3,0,51,01/02/2024,135.11,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLoiIAAS,O-03064,02/02/2024,USD,135,3,3,0,33,01/02/2024,135,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dLosbAAC,O-03065,02/02/2024,USD,45,1,0,1,48,01/02/2024,45,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgdx4AAA,O-03101,05/02/2024,INR,583.33,1,1,0,17,05/02/2024,7.03,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgdx4AAA,O-03101,05/02/2024,INR,583.33,1,0,1,17,05/02/2024,7.03,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgdx4AAA,O-03101,05/02/2024,INR,583.33,1,0,1,17,05/02/2024,7.03,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgdx4AAA,O-03101,05/02/2024,INR,583.33,1,0,1,17,05/02/2024,7.03,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001a3QGTAA2,O-03102,06/02/2024,INR,833.33,2,0,2,43,02/01/2024,10.04,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001a3QGTAA2,O-03102,06/02/2024,INR,833.33,2,0,2,43,02/01/2024,10.04,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001a3QGTAA2,O-03102,06/02/2024,INR,833.33,2,0,2,43,02/01/2024,10.04,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001a3QGTAA2,O-03102,06/02/2024,INR,833.33,2,0,2,43,02/01/2024,10.04,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgq3gAAA,O-03103,05/02/2024,INR,150,1,1,0,70,05/02/2024,1.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgxudAAA,O-03104,05/02/2024,INR,1000,27,27,0,7,05/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgxudAAA,O-03104,05/02/2024,INR,1000,1,1,0,7,05/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgxudAAA,O-03104,05/02/2024,INR,1000,1,0,1,7,05/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgxudAAA,O-03104,05/02/2024,INR,1000,1,0,1,7,05/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgxudAAA,O-03104,05/02/2024,INR,1000,1,1,0,7,05/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dgxudAAA,O-03104,05/02/2024,INR,1000,15,15,0,7,05/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dhAN0AAM,O-03105,05/02/2024,INR,0,2,2,0,1,05/02/2024,0,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dlbuRAAQ,O-03106,05/02/2024,INR,0,1,1,0,7,05/02/2024,0,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dlVDrAAM,O-03107,14/02/2024,USD,40,1,1,0,5,05/02/2024,40,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001cx8opAAA,O-03109,05/02/2024,USD,165,3,0,3,24,29/01/2024,165,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001b4b3HAAQ,O-03110,06/02/2024,INR,625,1,0,1,21,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001b4b3HAAQ,O-03110,06/02/2024,INR,625,1,0,1,21,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001b4b3HAAQ,O-03110,06/02/2024,INR,625,1,0,1,21,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001b4b3HAAQ,O-03110,06/02/2024,INR,625,1,0,1,21,11/01/2024,7.53,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001do0xNAAQ,O-03111,07/02/2024,INR,1000,2,2,0,22,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001do2gaAAA,O-03112,07/02/2024,INR,1000,2,2,0,33,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001do2gfAAA,O-03113,06/02/2024,INR,2000,2,2,0,3,06/02/2024,24.1,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001do2gfAAA,O-03113,06/02/2024,INR,2000,2,0,2,3,06/02/2024,24.1,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001YB3dbAAD,O-03114,06/02/2024,USD,50,2,2,0,2,14/12/2023,50,Dec-23,23_Quarter 4,Week 1,Feb-24,24_Quarter 1
0065j00001dlsVgAAI,O-03117,06/02/2024,AED,238.75,1,1,0,24,05/02/2024,65.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dm507AAA,O-03118,06/02/2024,USD,140,4,4,0,58,05/02/2024,140,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001ZFCAiAAP,O-03119,07/02/2024,USD,1610,46,0,46,462,26/12/2023,1610,Dec-23,23_Quarter 4,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,1,0,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,15,2,13,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001aOIcqAAG,O-03121,07/02/2024,INR,1833.34,1,0,1,103,03/01/2024,22.09,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001clqEwAAI,O-03122,07/02/2024,GBP,250,5,5,0,77,26/01/2024,317.5,Jan-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001ds7EyAAI,O-03123,07/02/2024,INR,150,1,1,0,68,07/02/2024,1.81,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001doGISAA2,O-03124,07/02/2024,INR,1000,1,1,0,2,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001doGISAA2,O-03124,07/02/2024,INR,1000,1,1,0,2,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001doGISAA2,O-03124,07/02/2024,INR,1000,1,0,1,2,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001doGISAA2,O-03124,07/02/2024,INR,1000,1,0,1,2,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001doGISAA2,O-03124,07/02/2024,INR,1000,15,2,13,2,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dpDeTAAU,O-03125,07/02/2024,INR,1000,27,27,0,10,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dpDeTAAU,O-03125,07/02/2024,INR,1000,1,1,0,10,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dpDeTAAU,O-03125,07/02/2024,INR,1000,1,0,1,10,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dpDeTAAU,O-03125,07/02/2024,INR,1000,1,1,0,10,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dpDeTAAU,O-03125,07/02/2024,INR,1000,1,1,0,10,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dpDeTAAU,O-03125,07/02/2024,INR,1000,15,15,0,10,06/02/2024,12.05,Feb-24,24_Quarter 1,Week 1,Feb-24,24_Quarter 1
0065j00001dsvgFAAQ,O-03127,08/02/2024,USD,70,2,0,2,42,07/02/2024,70,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001drs88AAA,O-03128,08/02/2024,INR,720,4,4,0,25,07/02/2024,8.67,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,1,1,0,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,1,0,1,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,1,0,1,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03130,08/02/2024,INR,1765.54,1,1,0,56,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,15,2,13,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,1,0,1,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,1,1,0,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001PpghWAAR,O-03995,08/02/2024,INR,1765.54,1,1,0,50,16/09/2023,21.27,Sep-23,23_Quarter 3,Week 2,Feb-24,24_Quarter 1
0065j00001bmgXFAAY,O-03131,08/02/2024,USD,240,6,0,6,14,18/01/2024,240,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e2dqfAAA,O-03132,08/02/2024,GBP,75,1,0,1,249,07/02/2024,95.25,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e2Y9kAAE,O-03134,08/02/2024,GBP,60,1,0,0,96,07/02/2024,76.2,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001byHjBAAU,O-03135,12/02/2024,INR,3750,6,6,0,31,22/01/2024,45.18,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001bxAP0AAM,O-03136,12/02/2024,INR,3750,6,6,0,52,21/01/2024,45.18,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001byQ80AAE,O-03137,12/02/2024,INR,3750,6,6,0,36,22/01/2024,45.18,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001YWQbxAAH,O-03139,08/02/2024,USD,70,1,1,0,36,19/12/2023,70,Dec-23,23_Quarter 4,Week 2,Feb-24,24_Quarter 1
0065j00001e414bAAA,O-03140,08/02/2024,GBP,50,1,1,0,14,08/02/2024,63.5,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001avuHLAAY,O-03141,08/02/2024,INR,0,9,9,0,42,10/01/2024,0,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001bGoLyAAK,O-03142,08/02/2024,GBP,65,1,1,0,181,12/01/2024,82.55,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e572XAAQ,O-03143,08/02/2024,USD,450,9,9,0,18,08/02/2024,450,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dmVzHAAU,O-03145,08/02/2024,INR,833.33,1,1,0,29,05/02/2024,10.04,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dmVzHAAU,O-03145,08/02/2024,INR,833.33,1,0,1,29,05/02/2024,10.04,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dmVzHAAU,O-03145,08/02/2024,INR,833.33,1,0,1,29,05/02/2024,10.04,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dmVzHAAU,O-03145,08/02/2024,INR,833.33,1,0,1,29,05/02/2024,10.04,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dmVzHAAU,O-03145,08/02/2024,INR,833.33,15,2,13,29,05/02/2024,10.04,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001ariJZAAY,O-03146,09/02/2024,INR,494.42,1,0,1,38,08/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001ariJZAAY,O-03146,09/02/2024,INR,494.42,1,0,1,38,08/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001ariJZAAY,O-03146,09/02/2024,INR,494.42,1,0,1,38,08/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001ariJZAAY,O-03146,09/02/2024,INR,494.42,1,0,1,38,08/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e5RcRAAU,O-03147,09/02/2024,INR,1000,1,0,1,0,08/02/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e5RcRAAU,O-03147,09/02/2024,INR,1000,1,1,0,0,8/2/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e4tVCAAY,O-03148,09/02/2024,AED,220.38,1,1,0,6,8/2/2024,60.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e8dL4AAI,O-03151,09/02/2024,GBP,49,1,1,0,61,9/2/2024,62.23,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e9Lq1AAE,O-03153,09/02/2024,GBP,300,5,0,5,248,9/2/2024,381,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001e66K3AAI,O-03154,19/02/2024,INR,0,1,0,1,85,8/2/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001e66K3AAI,O-03154,19/02/2024,INR,0,1,0,1,85,8/2/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001e66K3AAI,O-03154,19/02/2024,INR,0,1,0,1,85,8/2/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001e66K3AAI,O-03154,19/02/2024,INR,0,1,0,1,85,8/2/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001e66K3AAI,O-03154,19/02/2024,INR,0,1,0,1,85,8/2/2024,0,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001e9eg0AAA,O-03156,09/02/2024,AED,128.33,1,1,0,12,9/2/2024,34.97,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001SkmJfAAJ,O-03157,12/02/2024,GBP,135,3,0,3,352,12/10/2023,171.45,Oct-23,23_Quarter 4,Week 2,Feb-24,24_Quarter 1
0065j00001dSaIJAA0,O-03158,09/02/2024,INR,1083.32,4,4,0,117,01/02/2024,13.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dA6udAAC,O-03160,09/02/2024,USD,89,1,0,0,557,30/01/2024,89,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dA6udAAC,O-03160,09/02/2024,USD,89,1,0,0,557,30/1/2024,89,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dA6udAAC,O-03160,09/02/2024,USD,89,1,0,0,557,30/01/2024,89,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dA6udAAC,O-03160,09/02/2024,USD,89,1,0,0,557,30/01/2024,89,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dA6udAAC,O-03160,09/02/2024,USD,89,1,0,0,557,30/01/2024,89,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001dodRlAAI,O-03161,15/02/2024,USD,45,1,0,1,119,06/02/2024,45,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001b4lTZAAY,O-03162,13/02/2024,USD,20.83,1,0,1,34,11/01/2024,20.83,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001b4lTZAAY,O-03162,13/02/2024,USD,20.83,1,0,1,34,11/01/2024,20.83,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001b4lTZAAY,O-03162,13/02/2024,USD,20.83,1,0,1,34,11/01/2024,20.83,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001b4lTZAAY,O-03162,13/02/2024,USD,20.83,1,0,1,34,11/01/2024,20.83,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001blTdUAAU,O-03163,12/02/2024,INR,494.42,1,0,1,30,18/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001blTdUAAU,O-03163,12/02/2024,INR,494.42,1,0,1,30,18/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001blTdUAAU,O-03163,12/02/2024,INR,494.42,1,0,1,30,18/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001blTdUAAU,O-03163,12/02/2024,INR,494.42,1,0,1,30,18/01/2024,5.96,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001c009MAAQ,O-03164,19/02/2024,INR,625,1,1,0,14,22/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001c009MAAQ,O-03164,19/02/2024,INR,625,1,0,1,14,22/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001c009MAAQ,O-03164,19/02/2024,INR,625,1,0,1,14,22/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001c009MAAQ,O-03164,19/02/2024,INR,625,1,0,1,14,22/01/2024,7.53,Jan-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001YDtelAAD,O-03165,15/02/2024,INR,666.67,1,0,1,92,15/12/2023,8.03,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001YDtelAAD,O-03165,15/02/2024,INR,666.67,15,0,15,92,15/12/2023,8.03,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001YDtelAAD,O-03165,15/02/2024,INR,666.67,1,1,0,92,15/12/2023,8.03,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001YDtelAAD,O-03165,15/02/2024,INR,666.67,1,0,1,92,15/12/2023,8.03,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001YDtelAAD,O-03165,15/02/2024,INR,666.67,1,0,1,92,15/12/2023,8.03,Dec-23,23_Quarter 4,Week 3,Feb-24,24_Quarter 1
0065j00001eFRvrAAG,O-03166,12/02/2024,INR,706.21,1,1,0,23,12/02/2024,8.51,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFRvrAAG,O-03166,12/02/2024,INR,706.21,1,0,1,23,12/02/2024,8.51,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFRvrAAG,O-03166,12/02/2024,INR,706.21,1,1,0,23,12/02/2024,8.51,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFRvrAAG,O-03166,12/02/2024,INR,706.21,1,1,0,23,12/2/2024,8.51,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFRvrAAG,O-03166,12/02/2024,INR,706.21,15,15,0,23,12/02/2024,8.51,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eClpYAAS,O-03168,28/02/2024,INR,708.33,1,1,0,34,10/02/2024,8.53,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eClpYAAS,O-03168,28/02/2024,INR,708.33,1,0,1,34,10/02/2024,8.53,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eClpYAAS,O-03168,28/02/2024,INR,708.33,1,0,1,34,10/02/2024,8.53,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eClpYAAS,O-03168,28/02/2024,INR,708.33,1,0,1,34,10/02/2024,8.53,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eClpYAAS,O-03168,28/02/2024,INR,708.33,15,2,13,34,10/02/2024,8.53,Feb-24,24_Quarter 1,Week 4,Feb-24,24_Quarter 1
0065j00001eFUihAAG,O-03169,15/02/2024,INR,3531,1,1,0,32,12/02/2024,42.54,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eFUihAAG,O-03169,15/02/2024,INR,3531,1,1,0,32,12/02/2024,42.54,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eFUihAAG,O-03169,15/02/2024,INR,3531,1,0,1,32,12/02/2024,42.54,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eFUihAAG,O-03169,15/02/2024,INR,3531,1,0,1,32,12/02/2024,42.54,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eFUihAAG,O-03169,15/02/2024,INR,3531,1,0,1,32,12/02/2024,42.54,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eFUihAAG,O-03169,15/02/2024,INR,3531,15,15,0,32,12/02/2024,42.54,Feb-24,24_Quarter 1,Week 3,Feb-24,24_Quarter 1
0065j00001eAGrvAAG,O-03170,14/02/2024,USD,130,2,2,0,5,09/02/2024,130,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001awBXMAA2,O-03171,13/02/2024,GBP,750,30,30,0,51,10/01/2024,952.5,Jan-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFaGVAA0,O-03172,12/02/2024,INR,1000,1,1,0,2,12/02/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFaGVAA0,O-03172,12/02/2024,INR,1000,1,1,0,2,12/02/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFaGVAA0,O-03172,12/02/2024,INR,1000,1,0,1,2,12/02/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFaGVAA0,O-03172,12/02/2024,INR,1000,1,0,1,2,12/02/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFaGVAA0,O-03172,12/02/2024,INR,1000,15,2,13,2,12/02/2024,12.05,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eFdtTAAS,O-03173,13/02/2024,AED,384.99,3,0,3,22,12/02/2024,104.9,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eGt0qAAC,O-03174,14/02/2024,INR,709.08,1,0,1,145,13/02/2024,8.54,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
0065j00001eGt0qAAC,O-03174,14/02/2024,INR,709.08,1,1,0,145,13/02/2024,8.54,Feb-24,24_Quarter 1,Week 2,Feb-24,24_Quarter 1
